currdate,vol.pct.all,vol.pct.ma.all
1/22/2010,0.581677424,0.515136513
1/25/2010,0.519505048,0.517849654
1/26/2010,0.534810853,0.519567957
1/27/2010,0.578593768,0.527072909
1/28/2010,0.553381093,0.533954978
1/29/2010,0.552812703,0.540030001
2/1/2010,0.534357899,0.549229129
2/2/2010,0.553873134,0.550672776
2/3/2010,0.559741196,0.551037682
2/4/2010,0.552578042,0.548475135
2/5/2010,0.495952764,0.545604367
2/8/2010,0.541756135,0.5450986
2/9/2010,0.563386667,0.545632443
2/10/2010,0.552342607,0.543961863
2/11/2010,0.554453063,0.54340214
2/12/2010,0.565655867,0.546346208
2/16/2010,0.484178016,0.544888393
2/17/2010,0.559065899,0.546863334
2/18/2010,0.5423163,0.547825489
2/19/2010,0.53685526,0.545864687
2/22/2010,0.496858276,0.54162373
2/23/2010,0.479977519,0.539647353
2/24/2010,0.53363752,0.539588686
2/25/2010,0.494051723,0.535361584
2/26/2010,0.53212582,0.534298821
3/1/2010,0.560737808,0.534695076
3/2/2010,0.588759401,0.537415151
3/3/2010,0.52891248,0.536167118
3/4/2010,0.528053305,0.534582724
3/5/2010,0.559664471,0.534937045
3/8/2010,0.515131503,0.535895982
3/9/2010,0.585279411,0.538072146
3/10/2010,0.566927295,0.538249177
3/11/2010,0.561291489,0.538696621
3/12/2010,0.541059771,0.538026957
3/15/2010,0.517256402,0.535606983
3/16/2010,0.546630143,0.53872959
3/17/2010,0.583305766,0.539941583
3/18/2010,0.50562471,0.538107004
3/19/2010,0.482613719,0.535394927
3/22/2010,0.494811582,0.535292592
3/23/2010,0.492280689,0.53590775
3/24/2010,0.508362771,0.534644013
3/25/2010,0.597590471,0.53982095
3/26/2010,0.527738719,0.539601595
3/29/2010,0.509206921,0.537025051
3/30/2010,0.534019913,0.534288077
3/31/2010,0.519416787,0.533813292
4/1/2010,0.501560409,0.532488647
4/5/2010,0.477139172,0.528362382
4/6/2010,0.547473276,0.529979471
4/7/2010,0.583017392,0.52986637
4/8/2010,0.521780339,0.527609022
4/9/2010,0.513760664,0.525232481
4/12/2010,0.514617899,0.523910387
4/13/2010,0.563880708,0.526241602
4/14/2010,0.564321232,0.527126157
4/15/2010,0.567498393,0.526335788
4/16/2010,0.503936055,0.526251356
4/19/2010,0.515287374,0.527885038
4/20/2010,0.555335717,0.530911245
4/21/2010,0.54129475,0.533361948
4/22/2010,0.52616211,0.534251915
4/23/2010,0.496751202,0.529209952
4/26/2010,0.485284371,0.527087234
4/27/2010,0.479375552,0.525595666
4/28/2010,0.534784955,0.525633918
4/29/2010,0.537379653,0.526532061
4/30/2010,0.514963868,0.527202234
5/3/2010,0.464185813,0.526554566
5/4/2010,0.529384857,0.525650145
5/5/2010,0.561448662,0.524571709
5/6/2010,0.570156116,0.526990497
5/7/2010,0.586399549,0.530622442
5/10/2010,0.577674737,0.533775284
5/11/2010,0.570585948,0.534110546
