currdate,cusip.pct.all,cusip.pct.ma.all,cusip.pct.exmicro,cusip.pct.ma.exmicro,cusip.pct.round,cusip.pct.ma.round
6/4/2009,0.516026658,0.493809604,0.425182482,0.412852747,0.3969129,0.37214123
6/5/2009,0.464812332,0.493153162,0.363445378,0.409695939,0.353576248,0.371670397
6/8/2009,0.504478567,0.494632178,0.401808786,0.408941598,0.339240506,0.369562959
6/9/2009,0.509284627,0.496074526,0.455298993,0.412066113,0.404232804,0.373452019
6/10/2009,0.523273051,0.497516575,0.432632177,0.412255948,0.396475771,0.374045038
6/11/2009,0.5,0.497940028,0.420600858,0.411857419,0.392652124,0.373937546
6/12/2009,0.46662325,0.496188845,0.403638814,0.410952684,0.349858357,0.37209797
6/15/2009,0.485157699,0.496785858,0.421957672,0.413599048,0.328358209,0.373401376
6/16/2009,0.514423077,0.497555088,0.46377709,0.416252744,0.415783274,0.377194493
6/17/2009,0.51546073,0.497086882,0.455112219,0.41661133,0.386877828,0.377677765
6/18/2009,0.514643075,0.496550472,0.439009662,0.415616608,0.398924731,0.377877433
6/19/2009,0.475294118,0.495205528,0.396946565,0.412736663,0.316298343,0.373452829
6/22/2009,0.512319712,0.500784216,0.431056701,0.419641465,0.349936143,0.375286986
6/23/2009,0.513087532,0.50012443,0.442722745,0.420794312,0.364754098,0.375693808
6/24/2009,0.515107496,0.500566062,0.433462176,0.421022401,0.361081081,0.373857152
6/25/2009,0.510663507,0.500995898,0.427312775,0.420704211,0.375973304,0.374095637
6/26/2009,0.474499677,0.500668217,0.392344498,0.420353385,0.358831711,0.373512252
6/29/2009,0.488530688,0.501262067,0.394132653,0.422614963,0.328263625,0.371459524
6/30/2009,0.510699001,0.501226308,0.450819672,0.423895201,0.395374449,0.371336942
7/1/2009,0.494423792,0.500440429,0.407728181,0.422949505,0.350199734,0.368180262
7/2/2009,0.454477889,0.497362991,0.282364934,0.415808627,0.252358491,0.360952542
7/6/2009,0.482223659,0.498233557,0.361967695,0.415734743,0.31986532,0.359266995
7/7/2009,0.500765697,0.498047914,0.436672968,0.417477952,0.363636364,0.360486788
7/8/2009,0.506520451,0.497909705,0.433596119,0.416392809,0.385985748,0.359574435
7/9/2009,0.492680012,0.496380053,0.420467836,0.415784592,0.370913191,0.358296306
7/10/2009,0.46503268,0.494631687,0.357491289,0.412629113,0.310872894,0.354207345
7/13/2009,0.480539862,0.495327518,0.372013652,0.411047855,0.319407008,0.352684777
7/14/2009,0.518226888,0.496980977,0.421083628,0.411004153,0.359913793,0.354262556
7/15/2009,0.524160283,0.497467837,0.445797101,0.410105153,0.365628604,0.351754823
7/16/2009,0.488689185,0.49612926,0.407760814,0.407737583,0.369093231,0.350865593
7/17/2009,0.466987179,0.493746465,0.35413643,0.403493922,0.29366306,0.34560251
7/20/2009,0.485378354,0.494250677,0.374012922,0.402347239,0.311627907,0.345368988
7/21/2009,0.507554561,0.49401242,0.42251816,0.401920312,0.354473386,0.34559585
7/22/2009,0.483036228,0.492509854,0.399249061,0.399746628,0.339371981,0.344326744
7/23/2009,0.494599204,0.49148444,0.398241206,0.39798558,0.331664581,0.342855919
7/24/2009,0.475659824,0.489734256,0.370604782,0.39515018,0.337792642,0.340946886
7/27/2009,0.489917637,0.490505154,0.390006489,0.39503328,0.320728291,0.339041715
7/28/2009,0.501765825,0.49116691,0.403857393,0.395519517,0.369163952,0.341086731
7/29/2009,0.48584501,0.489924211,0.409918393,0.393474453,0.361047836,0.339370401
7/30/2009,0.46913212,0.488659627,0.389553178,0.392565703,0.342352941,0.338978061
8/3/2009,0.479976443,0.489934555,0.393044619,0.398099687,0.327707454,0.342745509
8/4/2009,0.503641457,0.491005445,0.436551305,0.401828867,0.375294118,0.345516949
8/5/2009,0.501268678,0.491030594,0.418534222,0.40092193,0.361079865,0.345389124
8/6/2009,0.503401361,0.490874639,0.439812096,0.401232729,0.387828162,0.345481245
8/7/2009,0.479923518,0.490236815,0.34519573,0.397469124,0.305722892,0.34222173
8/10/2009,0.493235294,0.491646946,0.371669916,0.398178055,0.31092437,0.342224304
8/11/2009,0.510608204,0.493150363,0.440637921,0.401609268,0.353004292,0.343904168
8/12/2009,0.508298172,0.492653927,0.443843844,0.402747279,0.385583524,0.345187654
8/13/2009,0.514888696,0.492190347,0.415394013,0.401227125,0.362650602,0.345038754
8/14/2009,0.470625395,0.491287158,0.362043796,0.398941274,0.325825826,0.342875384
8/17/2009,0.500862069,0.492980902,0.374920026,0.399980454,0.323731139,0.344378788
8/18/2009,0.51754386,0.494589178,0.410658307,0.401812723,0.329774614,0.345286123
8/19/2009,0.503329634,0.494377931,0.405545927,0.400964111,0.343091335,0.344717021
8/20/2009,0.502390999,0.49534567,0.412883436,0.40164583,0.358669834,0.345681913
8/21/2009,0.468104223,0.494020921,0.342105263,0.398839033,0.274096386,0.342803504
8/24/2009,0.496906637,0.495083261,0.381966187,0.399407103,0.319783198,0.341903032
8/25/2009,0.510555121,0.496115136,0.404386952,0.400126126,0.313769752,0.341555105
8/26/2009,0.498906506,0.49597217,0.400824014,0.399974457,0.323133415,0.339253578
8/27/2009,0.490571429,0.496208491,0.371463715,0.398051723,0.300370828,0.336219727
8/28/2009,0.450464396,0.495275104,0.302631579,0.393705643,0.242,0.33120208
8/31/2009,0.47957993,0.495255279,0.34041184,0.391074004,0.273480663,0.328490741
9/1/2009,0.467621934,0.493454303,0.352644836,0.386878681,0.278295606,0.323640815
9/2/2009,0.487338362,0.492757787,0.381443299,0.385024135,0.342073897,0.322690517
9/3/2009,0.492447991,0.492210118,0.388068881,0.382436974,0.323308271,0.319464522
9/4/2009,0.402079142,0.4883179,0.271580989,0.378756237,0.25698324,0.31702754
9/8/2009,0.461410328,0.486726651,0.362644416,0.378304962,0.276595745,0.315311108
9/9/2009,0.503448276,0.486368655,0.382144801,0.375380306,0.314641745,0.313392981
9/10/2009,0.486586985,0.485283096,0.40562249,0.373469238,0.332294912,0.31072855
