currdate,cusip.pct.all,cusip.pct.ma.all
12/18/2009,0.43741365,0.450128299
12/21/2009,0.439902545,0.449383313
12/22/2009,0.462772954,0.448400009
12/23/2009,0.407163324,0.444690787
12/24/2009,0.274944568,0.439506558
12/29/2009,0.405989503,0.44711072
12/30/2009,0.38515675,0.441839554
1/4/2010,0.449932886,0.441049365
1/5/2010,0.458514169,0.440554464
1/6/2010,0.463864685,0.440626455
1/7/2010,0.455489229,0.44155599
1/8/2010,0.436067385,0.44038919
1/11/2010,0.448886504,0.439882277
1/12/2010,0.462906504,0.438899255
1/13/2010,0.453518233,0.438529951
1/14/2010,0.471551261,0.439732716
1/15/2010,0.444993141,0.439004195
1/19/2010,0.481918441,0.439309109
1/20/2010,0.465302047,0.438415005
1/21/2010,0.472727273,0.438950753
1/22/2010,0.462496615,0.440204901
1/25/2010,0.495255667,0.442972557
1/26/2010,0.498014888,0.444734654
1/27/2010,0.476596845,0.44820633
1/28/2010,0.478405316,0.458379367
1/29/2010,0.473263506,0.461743067
2/1/2010,0.445960699,0.464783265
2/2/2010,0.476090384,0.46609114
2/3/2010,0.482730707,0.467301966
2/4/2010,0.470848301,0.467651147
2/5/2010,0.452944573,0.467523914
2/8/2010,0.44828469,0.46813478
2/9/2010,0.478786384,0.469629774
2/10/2010,0.455907292,0.469279813
2/11/2010,0.492976411,0.471252722
2/12/2010,0.453808283,0.470365573
2/16/2010,0.469640971,0.471597965
2/17/2010,0.481970543,0.47160057
2/18/2010,0.472028873,0.471936911
2/19/2010,0.471603563,0.471880726
2/22/2010,0.467322735,0.472122032
2/23/2010,0.479242535,0.471321375
2/24/2010,0.476005188,0.47022089
2/25/2010,0.458007021,0.469291399
2/26/2010,0.437379043,0.467240085
3/1/2010,0.462422883,0.466698054
3/2/2010,0.467265725,0.467763305
3/3/2010,0.46638433,0.467278003
3/4/2010,0.471936759,0.466738305
3/5/2010,0.44284188,0.465337984
3/8/2010,0.456076704,0.465494591
3/9/2010,0.452938118,0.465727262
3/10/2010,0.474020988,0.465488992
3/11/2010,0.465590259,0.465973141
3/12/2010,0.448359333,0.463742287
3/15/2010,0.452840021,0.463693874
3/16/2010,0.468796434,0.463651647
3/17/2010,0.443012383,0.461703739
3/18/2010,0.461775269,0.461191059
3/19/2010,0.445279866,0.459874874
3/22/2010,0.46487031,0.459752253
3/23/2010,0.487793087,0.46017978
3/24/2010,0.467129744,0.459736008
3/25/2010,0.467892157,0.460230265
3/26/2010,0.438906752,0.46030665
3/29/2010,0.441320609,0.459251536
3/30/2010,0.458193114,0.458797906
3/31/2010,0.475941162,0.459275747
4/1/2010,0.430846605,0.45722124
4/5/2010,0.453623923,0.457760342
4/6/2010,0.474045054,0.458658759
4/7/2010,0.470944922,0.4595591
4/8/2010,0.466856551,0.459200878
4/9/2010,0.426450371,0.457243883
4/12/2010,0.450322581,0.457342046
4/13/2010,0.467797443,0.458089917
4/14/2010,0.465590062,0.457929598
