currdate,vol.pct.all,vol.pct.ma.all,Short.vol.pct,Short.vol.pct.ma,YR5.vol.pct,YR5.vol.pct.ma,YR10.vol.pct,YR10.vol.pct.ma,Long.vol.pct,Long.vol.pct.ma
3/9/2009,0.617930107,0.614191491,0.627319307,0.622640413,0.545401894,0.590902152,0.671009621,0.630091713,0.629798515,0.582428768
3/10/2009,0.601879307,0.615334343,0.662271436,0.624080515,0.602570509,0.593089367,0.588005875,0.630636124,0.627993124,0.583513852
3/11/2009,0.619673402,0.615088045,0.629848659,0.623304386,0.647301074,0.596258077,0.612109089,0.628073503,0.516801868,0.583498515
3/12/2009,0.622721741,0.615800286,0.603442874,0.623841498,0.634241409,0.599178904,0.618313846,0.626904536,0.603672959,0.589077614
3/13/2009,0.600931185,0.613954537,0.696666299,0.633314564,0.586033258,0.595912195,0.573496959,0.623168308,0.679400703,0.592346661
3/16/2009,0.585325292,0.613355074,0.595356286,0.631210068,0.543714204,0.5951569,0.591918505,0.621200518,0.669245036,0.59763462
3/17/2009,0.604053368,0.61498001,0.722854132,0.632818294,0.578807908,0.593495349,0.596235783,0.624974883,0.599909791,0.601984555
3/18/2009,0.611300538,0.614426228,0.679970622,0.637231071,0.56501653,0.591561366,0.623556505,0.62312426,0.680042119,0.612375772
3/19/2009,0.611227743,0.614649845,0.725960466,0.651526023,0.560437786,0.588705452,0.624628079,0.623511035,0.640851561,0.615502751
3/20/2009,0.560322835,0.611125253,0.59477534,0.654668863,0.614388788,0.587138182,0.530930694,0.61814005,0.358870686,0.603786139
3/23/2009,0.566199074,0.611960732,0.627439993,0.651148597,0.558054731,0.589649898,0.575598476,0.619072692,0.505864716,0.603886337
3/24/2009,0.62084645,0.611914793,0.65796728,0.655331177,0.597031049,0.588295717,0.651948885,0.620493403,0.531151822,0.598117973
3/25/2009,0.630265989,0.611134735,0.59996403,0.650308875,0.620882226,0.589034448,0.651621413,0.620657196,0.529026293,0.588702819
3/26/2009,0.618071304,0.61223283,0.66599224,0.652645108,0.583742851,0.591417706,0.641894575,0.620977139,0.617234028,0.588534346
3/27/2009,0.584267842,0.610958247,0.725135518,0.651137336,0.596051327,0.592485166,0.577079418,0.620582834,0.440260917,0.577605781
3/30/2009,0.539606482,0.607903117,0.586335555,0.651124886,0.572183244,0.592669529,0.536381193,0.616307464,0.419633127,0.568117344
3/31/2009,0.596859305,0.606133448,0.609815649,0.653610167,0.593955807,0.590790916,0.590415013,0.613288953,0.620787804,0.572921991
4/1/2009,0.612103503,0.604157712,0.618047724,0.646546467,0.606997632,0.590862974,0.600460071,0.609552581,0.661732778,0.579117742
4/2/2009,0.586697017,0.600435306,0.657393763,0.642122515,0.613646327,0.591353972,0.561059999,0.602831075,0.523769899,0.572962308
4/3/2009,0.605099377,0.599769093,0.678907953,0.648273256,0.588212522,0.590433554,0.627696062,0.602218003,0.502373522,0.567921063
4/6/2009,0.566563908,0.597200783,0.583226346,0.646068608,0.62300833,0.594313876,0.535587559,0.5954469,0.47594684,0.56022848
4/7/2009,0.544046458,0.594309141,0.592555129,0.642582793,0.552571829,0.591813942,0.529957922,0.592544502,0.544779333,0.55606779
4/8/2009,0.631735579,0.59491225,0.613215379,0.641751129,0.650253972,0.591961586,0.632758895,0.593576992,0.583140386,0.559384716
4/9/2009,0.564189649,0.591985645,0.698406269,0.646499299,0.542202319,0.587359632,0.56076876,0.590699738,0.555712301,0.556986683
4/14/2009,0.600295198,0.591953846,0.609223169,0.642127142,0.593318484,0.587723893,0.595578219,0.591803801,0.642979387,0.555165617
4/15/2009,0.588609641,0.592118063,0.570962792,0.640907467,0.588233702,0.589949868,0.579426043,0.591179178,0.645684929,0.553987612
4/16/2009,0.589737606,0.591402275,0.740635641,0.641796543,0.59735196,0.590877071,0.557434512,0.589239114,0.543354981,0.551159871
4/17/2009,0.637847593,0.592729628,0.506088015,0.633102413,0.620270325,0.593639761,0.669312079,0.591526893,0.628868993,0.548601215
4/20/2009,0.564458972,0.590391189,0.549848729,0.624296826,0.539128794,0.592574311,0.593048237,0.589947901,0.513904807,0.542253877
