currdate,vol.pct.all,vol.pct.ma.all,Short.vol.pct,Short.vol.pct.ma,YR5.vol.pct,YR5.vol.pct.ma,YR10.vol.pct,YR10.vol.pct.ma,Long.vol.pct,Long.vol.pct.ma
10/24/2013,0.440806626,0.430920927,0.484428353,0.426349534,0.428658195,0.391470906,0.42398634,0.42556617,0.468840649,0.486381458
10/25/2013,0.409362664,0.427808938,0.370866849,0.420923044,0.327675184,0.388075346,0.45649294,0.425483003,0.450797952,0.480682227
10/28/2013,0.411066468,0.427184312,0.472537209,0.424438632,0.373717559,0.385143423,0.408834955,0.426623299,0.428694704,0.478923558
10/29/2013,0.440357706,0.426364497,0.399092601,0.425289539,0.418720327,0.385526696,0.451754053,0.428534002,0.466672371,0.47473254
10/30/2013,0.457921703,0.428262824,0.41523478,0.42506095,0.434451339,0.386642203,0.440266518,0.430070458,0.513451312,0.478338911
10/31/2013,0.443800086,0.42673612,0.405931029,0.422881538,0.395819049,0.385727276,0.476404273,0.429781372,0.469404634,0.474743466
11/1/2013,0.444999359,0.424466207,0.401265329,0.415122561,0.353751577,0.381670893,0.477351785,0.430265752,0.517568273,0.47286499
11/4/2013,0.42325036,0.424113953,0.416027241,0.413920287,0.386814205,0.380252884,0.452249594,0.432230296,0.444742558,0.471370235
11/5/2013,0.455514472,0.429007579,0.445774894,0.418208912,0.430603355,0.386707388,0.454238101,0.436259264,0.48936853,0.474587036
11/6/2013,0.409118206,0.42746616,0.424537362,0.414565023,0.389670165,0.386477188,0.44112195,0.437254653,0.390306705,0.468400084
11/7/2013,0.412401597,0.427097875,0.401208284,0.413885143,0.372850667,0.386738958,0.382775887,0.434414758,0.48940979,0.469320731
11/8/2013,0.356649039,0.424144818,0.268870814,0.408417175,0.290863051,0.383308,0.385989824,0.432309085,0.418312659,0.466206434
11/12/2013,0.557561314,0.430874222,0.490866083,0.414558535,0.535412843,0.391169742,0.592920663,0.439859984,0.555944144,0.470466724
11/13/2013,0.423624099,0.431751347,0.338506682,0.410057286,0.370352754,0.3917734,0.441388934,0.442426257,0.471559303,0.470750496
11/14/2013,0.442626239,0.431495645,0.407407043,0.407648069,0.381631747,0.390590705,0.425092843,0.440673377,0.517720383,0.472907149
11/15/2013,0.413568916,0.430353757,0.322627561,0.403131108,0.347139026,0.388621661,0.412427387,0.439323806,0.503673192,0.473178437
11/18/2013,0.401724923,0.431138366,0.440000718,0.409862908,0.390761755,0.389157787,0.390045861,0.440352236,0.412778245,0.472009696
