currdate,vol.pct.all,vol.pct.ma.all,vol.pct.exmicro,vol.pct.ma.exmicro,vol.pct.round,vol.pct.ma.round
4/9/2009,0.430612083,0.488425107,0.423824536,0.480580824,0.420065998,0.468704479
4/14/2009,0.534864496,0.489892874,0.530472097,0.482213591,0.520644922,0.47020047
4/15/2009,0.521781784,0.490688972,0.516814702,0.483291659,0.505509871,0.47149503
4/16/2009,0.495762288,0.491043822,0.489114438,0.483964561,0.479554121,0.472845014
4/17/2009,0.553943511,0.4928578,0.550863583,0.486211049,0.543429127,0.475725791
4/20/2009,0.503726879,0.494675294,0.497241332,0.488287986,0.492769169,0.478742159
4/21/2009,0.5701778,0.500740228,0.566410163,0.494600485,0.562724655,0.485429612
4/22/2009,0.546617241,0.505550442,0.541992036,0.499485096,0.530294304,0.490560585
4/23/2009,0.522677038,0.50504282,0.517027277,0.499148601,0.510563201,0.490742267
4/24/2009,0.512244799,0.505009186,0.511662317,0.499329488,0.510556149,0.491509759
4/27/2009,0.465648753,0.501396541,0.453846392,0.495656018,0.44774848,0.488176972
4/28/2009,0.539801237,0.504937524,0.533242262,0.49922486,0.525662064,0.491960246
4/29/2009,0.511764499,0.50886981,0.504820809,0.503275167,0.491036501,0.49578971
4/30/2009,0.51402352,0.509934819,0.508507255,0.504475577,0.497638879,0.497115735
5/1/2009,0.504616622,0.510628696,0.501090661,0.505219749,0.495623771,0.497903223
5/5/2009,0.56290093,0.512102331,0.559199351,0.506631973,0.550147651,0.499082443
5/6/2009,0.540408434,0.515252175,0.537545317,0.509943363,0.52807921,0.502131991
5/7/2009,0.53407634,0.517362441,0.530387092,0.512211967,0.521494901,0.504224852
5/8/2009,0.51999822,0.518002366,0.516031248,0.512898479,0.50507285,0.504940857
5/11/2009,0.484959163,0.518530282,0.475874027,0.513298345,0.456913069,0.504776445
5/12/2009,0.545311083,0.524265232,0.540815149,0.519147875,0.534918324,0.510519061
5/13/2009,0.548771744,0.524960594,0.542716294,0.519760085,0.531383631,0.511055996
5/14/2009,0.527344657,0.525238738,0.523486489,0.520093674,0.510825239,0.511321765
5/15/2009,0.46472267,0.523686757,0.459316921,0.518603799,0.448618762,0.509774997
5/18/2009,0.47074222,0.519526692,0.461369341,0.514129087,0.443204842,0.504763783
5/19/2009,0.548138012,0.521747249,0.536559519,0.516094996,0.523854966,0.506318072
5/20/2009,0.567663568,0.521621538,0.561659749,0.515857475,0.550301116,0.505696895
5/21/2009,0.539141334,0.521247742,0.533864279,0.515451087,0.52166719,0.50526554
5/22/2009,0.442241154,0.517225948,0.4416777,0.511683609,0.447321637,0.502103462
5/26/2009,0.46624217,0.514925817,0.454286759,0.508814831,0.436482414,0.498399775
5/27/2009,0.5794844,0.520617599,0.573854121,0.514815217,0.563610328,0.504192867
5/28/2009,0.547821781,0.521018626,0.540552807,0.515180744,0.527731153,0.504296322
5/29/2009,0.519655378,0.52141317,0.515240094,0.515701709,0.50800667,0.50514483
6/1/2009,0.511063691,0.521265179,0.506488842,0.515600788,0.508808498,0.505703311
6/2/2009,0.544741709,0.523271433,0.540702553,0.517581383,0.534761953,0.50766022
6/3/2009,0.533649801,0.521808876,0.529566331,0.516099732,0.523538826,0.506329779
