currdate,vol.pct.all,vol.pct.ma.all
8/11/2009,0.512729003,0.496763552
8/12/2009,0.556138195,0.498524513
8/13/2009,0.517487002,0.498040395
8/14/2009,0.472802582,0.495263986
8/17/2009,0.498668965,0.496561328
8/18/2009,0.492091917,0.499213281
8/19/2009,0.495534222,0.497698506
8/20/2009,0.502547462,0.499383237
8/21/2009,0.416895766,0.496656473
8/24/2009,0.452923785,0.492519099
8/25/2009,0.47673129,0.492502244
8/26/2009,0.48231193,0.492066239
8/27/2009,0.405804328,0.486124994
8/28/2009,0.415069836,0.481401433
8/31/2009,0.443508511,0.478207868
9/1/2009,0.420203881,0.473579097
9/2/2009,0.46304224,0.471610164
9/3/2009,0.465757875,0.470287371
9/4/2009,0.367871127,0.466128066
9/8/2009,0.422081402,0.464010066
9/9/2009,0.433455704,0.460046401
9/10/2009,0.488197187,0.456649351
9/11/2009,0.460512405,0.453800621
9/14/2009,0.42198857,0.45125992
9/15/2009,0.48783175,0.450718059
9/16/2009,0.459018308,0.449064379
9/17/2009,0.462037617,0.447389549
9/18/2009,0.437582796,0.444141315
9/21/2009,0.476962977,0.447144676
9/22/2009,0.48686179,0.448841576
9/23/2009,0.467910608,0.448400542
9/24/2009,0.451399543,0.446854923
9/25/2009,0.449907914,0.449060102
9/28/2009,0.450045036,0.450808862
9/29/2009,0.47093563,0.452180218
9/30/2009,0.447237722,0.45353191
10/1/2009,0.44892027,0.452825812
10/2/2009,0.410681012,0.450071968
10/5/2009,0.417075377,0.452532181
10/6/2009,0.448433089,0.453849765
10/7/2009,0.471804117,0.455767186
10/8/2009,0.494545012,0.456084577
10/9/2009,0.396231583,0.452870536
10/13/2009,0.441914995,0.453866857
10/14/2009,0.480808223,0.453515681
10/15/2009,0.506333779,0.455881455
10/16/2009,0.454325006,0.455495824
10/19/2009,0.441155108,0.45567444
10/20/2009,0.433146658,0.453483624
10/21/2009,0.479560387,0.453118553
10/22/2009,0.462018708,0.452823958
10/23/2009,0.405497636,0.450528863
10/26/2009,0.400418659,0.4480544
10/27/2009,0.467396139,0.448921956
10/28/2009,0.443647718,0.44755756
10/29/2009,0.432085773,0.446799962
10/30/2009,0.450712694,0.446889584
11/2/2009,0.450921001,0.448901583
11/3/2009,0.447510962,0.450423362
11/4/2009,0.395860281,0.447794722
11/5/2009,0.452156786,0.446812355
11/6/2009,0.440231653,0.444096687
11/9/2009,0.427731272,0.445671672
11/10/2009,0.428010527,0.444976449
11/12/2009,0.482761201,0.445074097
11/13/2009,0.442002149,0.441857516
11/16/2009,0.369544349,0.437618483
11/17/2009,0.466723948,0.438896925
11/18/2009,0.464050169,0.440442101
11/19/2009,0.4463422,0.438781191
11/20/2009,0.39785071,0.435572791
11/23/2009,0.407061511,0.435650985
11/24/2009,0.439310545,0.437595579
11/25/2009,0.333561677,0.430903856
11/27/2009,0.176728082,0.417557874
11/30/2009,0.456315761,0.418769374
12/1/2009,0.441029377,0.418285208
12/2/2009,0.461172313,0.418797774
12/3/2009,0.450701842,0.418957318
12/4/2009,0.405496718,0.419439139
12/7/2009,0.405838349,0.417123218
12/8/2009,0.437719082,0.416997589
12/9/2009,0.46116038,0.418669044
12/10/2009,0.471506103,0.420843823
12/11/2009,0.421022825,0.417756904
12/14/2009,0.434405505,0.417377072
12/15/2009,0.455548883,0.421677299
12/16/2009,0.472239966,0.4219531
12/17/2009,0.429378627,0.420219523
12/18/2009,0.353407265,0.415572776
12/21/2009,0.415634064,0.416461944
12/22/2009,0.363698609,0.414293799
12/23/2009,0.304825644,0.407569554
12/24/2009,0.174259484,0.399604444
12/29/2009,0.288029323,0.405169506
12/30/2009,0.281692487,0.396438342
1/4/2010,0.415894865,0.395181617
1/5/2010,0.464776375,0.39536182
1/6/2010,0.473635987,0.396508527
1/7/2010,0.435511945,0.398009288
1/8/2010,0.377612284,0.396597985
1/11/2010,0.415775939,0.395500828
1/12/2010,0.465595379,0.395722578
1/13/2010,0.450284958,0.394661521
1/14/2010,0.455944602,0.396407609
1/15/2010,0.44202799,0.396788734
1/19/2010,0.440435668,0.396033073
1/20/2010,0.439985948,0.394420372
1/21/2010,0.456484697,0.395775676
1/22/2010,0.431871569,0.399698891
1/25/2010,0.439887017,0.400911539
1/26/2010,0.474713313,0.406462274
1/27/2010,0.439076385,0.413174811
1/28/2010,0.406528186,0.424788246
1/29/2010,0.466235948,0.433698577
2/1/2010,0.405211239,0.439874515
2/2/2010,0.480480998,0.443103821
