currdate,cusip.pct.all,cusip.pct.ma.all,Short.cusip.pct,Short.cusip.pct.ma,YR5.cusip.pct,YR5.cusip.pct.ma,YR10.cusip.pct,YR10.cusip.pct.ma,Long.cusip.pct,Long.cusip.pct.ma
5/5/2009,0.485594043,0.462878021,0.450704225,0.429135424,0.496995708,0.500829712,0.544802867,0.473196149,0.419676214,0.409697117
5/6/2009,0.479716677,0.46408093,0.446540881,0.429240245,0.522569444,0.501353694,0.492941176,0.475710039,0.416030534,0.411225667
5/7/2009,0.477941176,0.465707034,0.425867508,0.42973997,0.521102498,0.503372829,0.516666667,0.478536126,0.396296296,0.41163944
5/8/2009,0.474898236,0.46572721,0.404530744,0.428011379,0.496780129,0.503148544,0.513647643,0.480394624,0.430294906,0.410840659
5/11/2009,0.480437666,0.467059615,0.429967427,0.42758284,0.530054645,0.505442943,0.509025271,0.483848197,0.4,0.40945908
5/12/2009,0.494432071,0.473571222,0.449230769,0.432361452,0.527462947,0.512493381,0.513203215,0.490967528,0.445,0.415613189
5/13/2009,0.491530945,0.474715686,0.4375,0.432829266,0.539555556,0.514512619,0.531059683,0.49257906,0.405472637,0.415604408
5/14/2009,0.501646904,0.477249012,0.430976431,0.433013102,0.532808399,0.516567162,0.519298246,0.49667976,0.461538462,0.417791343
5/15/2009,0.473217453,0.477540319,0.412969283,0.433044683,0.502392344,0.516428159,0.489281211,0.497054983,0.436046512,0.418749679
5/18/2009,0.499038462,0.479673111,0.455445545,0.434229659,0.529772329,0.518505543,0.527872582,0.501338958,0.439698492,0.419004646
5/19/2009,0.524824855,0.483031021,0.465671642,0.435454418,0.547598989,0.522213126,0.564971751,0.506321995,0.476027397,0.421186203
5/20/2009,0.525371287,0.484542303,0.448571429,0.436497447,0.549702634,0.5228679,0.571106095,0.508972982,0.473748474,0.4229146
5/21/2009,0.502192982,0.485453235,0.432276657,0.435941468,0.546382979,0.52372926,0.515151515,0.508669237,0.454433498,0.42582261
5/22/2009,0.400745959,0.481986532,0.365853659,0.432495021,0.442116869,0.519150706,0.393850659,0.50530685,0.358752166,0.42358027
5/26/2009,0.526283241,0.485587816,0.448467967,0.434665255,0.551724138,0.52146862,0.553916005,0.510286914,0.493167702,0.428112428
5/27/2009,0.50627487,0.4871951,0.472463768,0.436101948,0.556313993,0.523851321,0.519318182,0.511604037,0.43908046,0.429178722
5/28/2009,0.502066773,0.487917455,0.451827243,0.435281939,0.534234996,0.523063071,0.52710496,0.513226823,0.445843829,0.431445565
5/29/2009,0.481053308,0.488566577,0.422442244,0.435317789,0.511403509,0.52259638,0.508813161,0.514986426,0.431707317,0.432741076
6/1/2009,0.476653696,0.488099729,0.404388715,0.433332752,0.526170799,0.522601169,0.486796785,0.513632659,0.427329193,0.433334272
6/2/2009,0.511414171,0.490766739,0.38172043,0.431870828,0.558043118,0.526159301,0.550819672,0.517482367,0.461363636,0.435575386
6/3/2009,0.510141364,0.491994105,0.437308869,0.43120106,0.52225021,0.527422026,0.554678692,0.517976159,0.47467609,0.43832538
6/4/2009,0.516026658,0.493809604,0.435158501,0.430631941,0.556896552,0.529138382,0.558139535,0.521236076,0.445153061,0.439781506
6/5/2009,0.464812332,0.493153162,0.401734104,0.429425271,0.49864743,0.528015628,0.474127557,0.519109121,0.431232092,0.441528296
6/8/2009,0.504478567,0.494632178,0.432176656,0.430807567,0.537542662,0.530053755,0.525641026,0.51970879,0.46084724,0.443055913
6/9/2009,0.509284627,0.496074526,0.47592068,0.43310523,0.546147333,0.530858389,0.527964206,0.520655737,0.452742124,0.445693019
6/10/2009,0.523273051,0.497516575,0.442253521,0.432756367,0.554537885,0.532212136,0.572210066,0.523606079,0.464008859,0.446643462
6/11/2009,0.5,0.497940028,0.409221902,0.431342462,0.545914069,0.532530062,0.523163842,0.523211287,0.450057405,0.4488727
6/12/2009,0.46662325,0.496188845,0.397058824,0.429646582,0.507921715,0.531285728,0.485242031,0.521508477,0.421701603,0.446880857
6/15/2009,0.485157699,0.496785858,0.358974359,0.426946836,0.525173611,0.532424791,0.490417136,0.521565273,0.472253681,0.448691216
6/16/2009,0.514423077,0.497555088,0.490963855,0.428722751,0.536047498,0.532738549,0.525515744,0.521447431,0.483258929,0.450869238
