currdate,cusip.pct.all,cusip.pct.ma.all,TOP.cusip.pct,TOP.cusip.pct.ma,OUT.cusip.pct,OUT.cusip.pct.ma
4/17/2013,0.416648555,0.413881377,1,0.982329545,0.413845818,0.411826218
4/18/2013,0.400684932,0.411928176,1,0.982329545,0.398073836,0.409907519
4/19/2013,0.36544528,0.408177756,1,0.982329545,0.364983001,0.406287609
4/22/2013,0.394147639,0.406931939,1,0.982329545,0.392666667,0.405061584
4/23/2013,0.425918197,0.408724385,1,0.985454545,0.423632935,0.406841283
4/24/2013,0.395256917,0.408033161,1,0.985454545,0.392187155,0.40608338
4/25/2013,0.396282214,0.405587626,1,0.985454545,0.393592192,0.403605645
4/26/2013,0.38492823,0.404167518,1,0.985454545,0.383896477,0.402218073
4/29/2013,0.395573088,0.404404612,1,0.995454545,0.393712904,0.402385869
4/30/2013,0.416120161,0.40348113,1,0.995454545,0.413514662,0.40145229
5/1/2013,0.389372208,0.402481646,1,0.995454545,0.387066321,0.400488252
5/2/2013,0.419837255,0.401715148,1,0.995454545,0.417660044,0.399741432
5/3/2013,0.367919922,0.400485403,1,0.995454545,0.365596667,0.398499855
5/6/2013,0.39986345,0.399961791,1,0.995454545,0.39835729,0.397985825
5/7/2013,0.434745216,0.400881007,0.958333333,0.993371212,0.432029393,0.398895771
5/8/2013,0.410652174,0.40044907,1,0.993371212,0.407820009,0.398482963
5/9/2013,0.385793563,0.399965921,1,0.997916667,0.383054627,0.397925325
5/10/2013,0.406971581,0.400830327,1,0.997916667,0.405784205,0.398744678
5/13/2013,0.398999783,0.401997608,1,0.997916667,0.397821351,0.399938506
5/14/2013,0.431908238,0.40185343,1,0.997916667,0.429767637,0.399753159
5/15/2013,0.428184846,0.402430245,1,0.997916667,0.426393819,0.40038056
5/16/2013,0.418861512,0.403339074,1,0.997916667,0.416008538,0.401277295
5/17/2013,0.391567668,0.404645193,1,0.997916667,0.390431739,0.402549731
5/20/2013,0.407007492,0.405288186,1,0.997916667,0.4055666,0.403194728
5/21/2013,0.404654036,0.404224978,1,0.997916667,0.402932672,0.402159715
5/22/2013,0.422526698,0.405588467,1,0.997916667,0.42089311,0.403595013
5/23/2013,0.427564767,0.407152594,1,0.997916667,0.426018288,0.405216318
5/28/2013,0.429359606,0.409374163,1,0.997916667,0.427554853,0.407399236
5/29/2013,0.427325005,0.410961759,1,0.997916667,0.424012764,0.408914229
5/30/2013,0.437098446,0.412010673,1,0.997916667,0.434637802,0.409970386
5/31/2013,0.429502498,0.414017188,1,0.997916667,0.427512535,0.411992697
6/3/2013,0.421087387,0.414079694,1,0.997916667,0.419041308,0.41206176
6/4/2013,0.447761194,0.418071758,1,0.997916667,0.445152013,0.416039528
6/5/2013,0.417418078,0.418949489,1,0.997916667,0.413938053,0.416818566
6/6/2013,0.421513446,0.418287901,1,1,0.417628541,0.416098523
6/7/2013,0.39147892,0.417329238,1,1,0.389845672,0.415199806
6/10/2013,0.412838128,0.418681466,1,1,0.411321567,0.416613153
6/11/2013,0.414556962,0.419060735,1,1,0.41257409,0.416952648
6/12/2013,0.441207515,0.421171122,1,1,0.439432444,0.419033202
6/13/2013,0.42945439,0.42104843,1,1,0.428479932,0.418968817
6/14/2013,0.401591896,0.419718782,1,1,0.400145068,0.417656379
6/17/2013,0.406292135,0.419090313,1,1,0.404149752,0.41706344
6/18/2013,0.433850551,0.421204458,1,1,0.431529315,0.419118319
6/19/2013,0.417652212,0.421736694,1,1,0.416374012,0.41965869
6/20/2013,0.433354524,0.423171718,0.96969697,0.998484848,0.429577465,0.420990929
6/21/2013,0.408386111,0.422464689,1,0.998484848,0.406701708,0.420281359
6/24/2013,0.420825632,0.422127732,1,0.998484848,0.41915551,0.41993822
6/25/2013,0.468856817,0.424102592,1,0.998484848,0.466425029,0.421881729
6/26/2013,0.468143501,0.426143517,1,0.998484848,0.466679772,0.424015079
6/27/2013,0.43125255,0.425851222,1,0.998484848,0.429506855,0.423758532
6/28/2013,0.431291928,0.425940694,1,0.998484848,0.429811239,0.423873467
7/1/2013,0.431333773,0.426453013,1,0.998484848,0.430583058,0.424450555
7/2/2013,0.438803455,0.426005126,1,0.998484848,0.436667372,0.424026323
7/5/2013,0.309445057,0.420606475,NA,0.998405104,0.309445057,0.418801673
7/8/2013,0.43923834,0.42149272,1,0.998405104,0.437915505,0.419816021
7/9/2013,0.447412705,0.424289409,1,0.998405104,0.443785729,0.422513024
7/10/2013,0.437308869,0.425512946,1,0.998405104,0.434963808,0.423695136
7/11/2013,0.419893191,0.425779758,1,0.998405104,0.417560322,0.423944448
7/12/2013,0.408094435,0.424124104,1,0.998405104,0.406091371,0.422277394
7/15/2013,0.435296694,0.424416219,1,0.998405104,0.434057494,0.422556272
7/16/2013,0.443316062,0.426502427,1,0.998405104,0.441580042,0.424628021
7/17/2013,0.428070944,0.427591367,1,0.998405104,0.425934066,0.425717236
7/18/2013,0.443546577,0.428076169,1,0.998405104,0.440279973,0.426154769
7/19/2013,0.385724944,0.426479805,1,0.998405104,0.384500374,0.424561087
7/22/2013,0.414064255,0.425515292,1,1,0.411817772,0.423673103
7/23/2013,0.428066528,0.426499313,1,1,0.425918197,0.424633927
7/24/2013,0.44931164,0.427923613,1,1,0.44746756,0.42604953
7/25/2013,0.443725204,0.426667033,1,1,0.4409234,0.424774448
7/26/2013,0.409855208,0.423752618,1,1,0.409027128,0.421891816
7/29/2013,0.428221678,0.423601074,1,1,0.425793473,0.421706147
7/30/2013,0.440662983,0.424069627,1,1,0.437555556,0.422093363
7/31/2013,0.446451339,0.424825505,1,1,0.44349498,0.422738959
8/1/2013,0.424651163,0.424117891,1,1,0.420473179,0.421929249
8/2/2013,0.414664981,0.429378887,1,1,0.412436548,0.427078824
8/5/2013,0.407593779,0.427796659,1,1,0.406779661,0.425522032
8/6/2013,0.431783453,0.427015196,1,1,0.429791895,0.42482234
8/7/2013,0.425181702,0.426408838,1,1,0.422093273,0.424178813
8/8/2013,0.433184855,0.427073421,1,1,0.429883513,0.424794973
8/9/2013,0.389311106,0.426134255,1,1,0.387659784,0.423873393
8/12/2013,0.424617462,0.425600293,1,1,0.422016275,0.423271332
8/13/2013,0.425253378,0.424697159,1,1,0.42158946,0.422271803
8/14/2013,0.441602535,0.425373738,1,1,0.438296903,0.422889945
8/15/2013,0.421214789,0.424257149,1,1,0.418270294,0.421789461
8/16/2013,0.379293181,0.423935561,1,1,0.378209923,0.421474939
8/19/2013,0.415888865,0.424026791,1,1,0.415127146,0.421640407
8/20/2013,0.451451242,0.425196027,1,1,0.449266247,0.42280781
8/21/2013,0.43650108,0.424555499,1,1,0.434914447,0.422180154
8/22/2013,0.431531724,0.423945825,1,1,0.430192719,0.42164362
8/23/2013,0.36819788,0.421862959,1,1,0.366556448,0.419520086
8/26/2013,0.394369224,0.420170336,0.875,0.99375,0.393541442,0.417907485
8/27/2013,0.440321583,0.420153266,1,0.99375,0.438933664,0.41797639
8/28/2013,0.428054299,0.419233414,1,0.99375,0.426627353,0.417133009
8/29/2013,0.40575304,0.418288508,0.916666667,0.989583333,0.404315197,0.41632511
8/30/2013,0.356608479,0.415385683,1,0.989583333,0.356073211,0.413506943
9/3/2013,0.423973363,0.416204662,1,0.989583333,0.422048998,0.41427041
9/4/2013,0.440554822,0.41664323,1,0.989583333,0.437333924,0.414647511
9/5/2013,0.435380385,0.417153165,1,0.989583333,0.432519576,0.415168826
9/6/2013,0.404507711,0.415719307,1,0.989583333,0.403233476,0.413836324
9/9/2013,0.423129562,0.41741023,1,0.989583333,0.421546203,0.415530645
9/10/2013,0.440321181,0.418195416,1,0.989583333,0.43788143,0.416323903
9/11/2013,0.448755799,0.419370537,1,0.989583333,0.446303749,0.417559618
9/12/2013,0.456174024,0.420099112,1,0.989583333,0.453259005,0.418307723
9/13/2013,0.429406475,0.420508696,1,0.989583333,0.426829268,0.418735671
9/16/2013,0.439260021,0.423507038,1,0.989583333,0.438336422,0.421741996
9/17/2013,0.482012974,0.426813243,1,0.989583333,0.47976308,0.424973793
9/18/2013,0.452551666,0.426868265,0.944444444,0.986805556,0.450677392,0.42504435
9/19/2013,0.432470399,0.426666731,1,0.986805556,0.429723735,0.424784815
9/20/2013,0.400045693,0.425092429,1,0.986805556,0.398258478,0.423188103
9/23/2013,0.436206168,0.428492843,1,0.986805556,0.434893076,0.426604934
9/24/2013,0.431827112,0.430365738,1,0.993055556,0.430484443,0.428452084
9/25/2013,0.454279015,0.431063609,1,0.993055556,0.451923077,0.429101555
9/26/2013,0.445196784,0.431920734,1,0.993055556,0.442364951,0.429888435
9/27/2013,0.43733214,0.433499689,1,0.997222222,0.436575527,0.431501451
9/30/2013,0.435257083,0.437432119,1,0.997222222,0.433831264,0.435389354
10/1/2013,0.435345774,0.438000739,1,0.997222222,0.433604933,0.43596715
10/2/2013,0.424052004,0.437175598,0.956521739,0.995048309,0.421385017,0.435169705
10/3/2013,0.430981595,0.436955659,1,0.995048309,0.428477113,0.434967582
10/4/2013,0.417212348,0.437590891,1,0.995048309,0.416119963,0.435611906
10/7/2013,0.407304024,0.436799614,1,0.995048309,0.40689013,0.434879103
10/8/2013,0.414959929,0.435531551,1,0.995048309,0.412474849,0.433608774
10/9/2013,0.415992812,0.433893402,1,0.995048309,0.414150518,0.432001112
10/10/2013,0.40515864,0.431342633,1,0.995048309,0.403661327,0.429521228
10/11/2013,0.375582251,0.428651422,1,0.995048309,0.374815906,0.42692056
10/15/2013,0.444617178,0.428919279,1,0.995048309,0.443752433,0.427191361
10/16/2013,0.429939621,0.426315612,1,0.995048309,0.428153718,0.424610892
10/17/2013,0.419080068,0.424642032,0.944444444,0.995048309,0.417058572,0.422929951
10/18/2013,0.405763952,0.42330671,1,0.995048309,0.40494732,0.421691131
10/21/2013,0.416557734,0.424132312,1,0.995048309,0.414004376,0.422478426
10/22/2013,0.418338109,0.423238909,0.944444444,0.992270531,0.416392769,0.42155341
10/23/2013,0.420626465,0.422678876,1,0.992270531,0.417897666,0.420924071
10/24/2013,0.418781175,0.420903984,1,0.992270531,0.416503375,0.419153086
10/25/2013,0.413675602,0.419327925,1,0.992270531,0.411938938,0.417631786
10/28/2013,0.40395784,0.41765921,1,0.992270531,0.4025442,0.415930219
10/29/2013,0.430741191,0.417433416,1,0.992270531,0.427028129,0.415590063
10/30/2013,0.430701386,0.417201196,1,0.992270531,0.427938384,0.415306735
10/31/2013,0.440353144,0.418016253,0.952380952,0.992063492,0.438027255,0.416138847
11/1/2013,0.397372335,0.41633579,1,0.992063492,0.395123165,0.41447115
11/4/2013,0.404536446,0.415701995,1,0.992063492,0.402298851,0.413780094
11/5/2013,0.429171921,0.41679539,1,0.992063492,0.42542839,0.414707007
11/6/2013,0.423101604,0.417202474,0.9375,0.988938492,0.42133505,0.415150017
11/7/2013,0.404851158,0.416645391,1,0.988938492,0.402479522,0.414566467
11/8/2013,0.382614648,0.415518191,1,0.988938492,0.381485714,0.413457687
11/12/2013,0.467088137,0.420093486,1,0.988938492,0.464499253,0.417941854
11/13/2013,0.421793325,0.418952293,1,0.988938492,0.419459023,0.416727184
11/14/2013,0.418801653,0.418395395,1,0.988938492,0.415784008,0.416108698
11/15/2013,0.400739291,0.417478356,1,0.99171627,0.398647174,0.415188128
11/18/2013,0.428425148,0.418611416,1,0.99171627,0.42678168,0.416279846
11/19/2013,0.437235271,0.419645292,1,0.99171627,0.434622824,0.417310769
11/20/2013,0.428599412,0.420158358,1,0.994494048,0.425448099,0.417763535
11/21/2013,0.435427911,0.42089843,1,0.994494048,0.432364341,0.418486869
11/22/2013,0.418660287,0.420892386,1,0.994494048,0.416683337,0.418495867
11/25/2013,0.420134228,0.421215317,1,0.994494048,0.418125842,0.418805212
11/26/2013,0.440130694,0.423023959,1,0.994494048,0.438078704,0.420581937
11/27/2013,0.342194423,0.418596621,1,0.994494048,0.341851369,0.416323099
12/2/2013,0.433218134,0.418722458,0.947368421,0.991862469,0.43122449,0.416487405
12/3/2013,0.454142582,0.41941193,1,0.994243421,0.449582281,0.417065156
12/4/2013,0.424975223,0.420792075,0.96875,0.992680921,0.421504089,0.418384202
12/5/2013,0.426367461,0.421883626,1,0.992680921,0.422549415,0.41939673
12/6/2013,0.406551869,0.420752623,1,0.992680921,0.40530303,0.418390462
12/9/2013,0.419162865,0.420555686,1,0.995805921,0.417429367,0.418195178
12/10/2013,0.421881073,0.421407182,1,0.995805921,0.418377322,0.418990068
12/11/2013,0.435882353,0.424070567,1,0.995805921,0.432096328,0.421520599
12/12/2013,0.440633245,0.422747822,1,0.995805921,0.437321356,0.420161704
12/13/2013,0.391106291,0.421213471,1,0.995805921,0.388852602,0.418631383
12/16/2013,0.424022879,0.421474532,1,0.995805921,0.422702083,0.418977287
12/17/2013,0.443835098,0.423629322,1,0.995805921,0.442147193,0.421152288
12/18/2013,0.437181996,0.424067165,1,0.995805921,0.434748428,0.421550625
12/19/2013,0.413030117,0.422856907,1,0.995805921,0.410736323,0.4203563
12/20/2013,0.393713813,0.421112627,1,0.995805921,0.393211921,0.418744491
12/23/2013,0.381587438,0.418420603,1,0.995805921,0.381188119,0.41618568
12/26/2013,0.298380222,0.4124066,NA,0.99558518,0.298380222,0.410270524
12/27/2013,0.302143685,0.406507073,1,0.99558518,0.301941466,0.404461305
12/30/2013,0.34654215,0.401827646,1,0.99558518,0.346046982,0.399859719
1/2/2014,0.365127724,0.402974311,1,0.99558518,0.364233748,0.400978838
1/3/2014,0.337284483,0.398177628,1,0.998355263,0.336927224,0.396263975
1/6/2014,0.40743926,0.395842462,1,0.998355263,0.405522002,0.394060961
1/7/2014,0.433577832,0.396272593,1,1,0.430794431,0.394525478
1/8/2014,0.424401047,0.396174272,1,1,0.421137882,0.394454901
1/9/2014,0.443443443,0.398018851,1,1,0.440531294,0.396216314
1/10/2014,0.40017494,0.397069454,1,1,0.398728628,0.395281278
1/13/2014,0.412466011,0.396598701,1,1,0.411111111,0.394917967
1/14/2014,0.445348145,0.397071991,1,1,0.442805899,0.395453446
1/15/2014,0.432866557,0.396683657,1,1,0.428630705,0.395018913
1/16/2014,0.425061932,0.398381439,1,1,0.422678275,0.396710197
1/17/2014,0.407284768,0.397544533,1,1,0.406236179,0.395886901
1/21/2014,0.433177768,0.397011667,1,1,0.431005111,0.395329797
1/22/2014,0.436520691,0.396978601,1,1,0.434361766,0.395310464
1/23/2014,0.441031699,0.398378681,1,1,0.439265258,0.396736911
1/24/2014,0.41015953,0.399200966,1,1,0.408545569,0.397503594
1/27/2014,0.417503587,0.400996774,1,1,0.415827338,0.399235554
1/28/2014,0.444177671,0.408286646,1,1,0.441383471,0.406385717
1/29/2014,0.425853018,0.414472113,1,1,0.424720579,0.412524673
1/30/2014,0.4123171,0.41776086,1,1,0.411159737,0.41578031
1/31/2014,0.406414763,0.419825212,1,1,0.405107882,0.417824017
2/3/2014,0.387773119,0.422349644,0.875,0.99375,0.386911342,0.420323223
2/4/2014,0.4284,0.423397681,1,0.99375,0.426334805,0.421363863
2/5/2014,0.422156323,0.422826606,1,0.99375,0.420437646,0.420846024
2/6/2014,0.408854167,0.422049262,1,0.99375,0.405370007,0.42005763
2/7/2014,0.393084622,0.419531321,1,0.99375,0.391284508,0.417595291
2/10/2014,0.404963937,0.41977077,1,0.99375,0.403952401,0.417856479
2/11/2014,0.409230141,0.419608977,1,0.99375,0.407778915,0.41768987
2/12/2014,0.401414677,0.417412304,1,0.99375,0.399290151,0.415514082
2/13/2014,0.372909305,0.414414441,1,0.99375,0.369194313,0.412542263
2/14/2014,0.369365225,0.411629606,1,0.99375,0.366597367,0.409738217
2/18/2014,0.418733347,0.412202035,1,0.99375,0.415739596,0.410213388
2/19/2014,0.410060029,0.411046148,1,0.99375,0.407484407,0.409037353
2/20/2014,0.400781411,0.409259184,1,0.99375,0.397933884,0.407215959
2/21/2014,0.380858519,0.406250525,1,0.99375,0.379090709,0.404207231
2/24/2014,0.39898374,0.405691735,1,0.99375,0.397514262,0.403655666
2/25/2014,0.421615429,0.405897327,1,0.99375,0.419064058,0.403817502
2/26/2014,0.425635809,0.404970234,1,0.99375,0.422699387,0.402883298
2/27/2014,0.425906296,0.404972898,1,0.99375,0.423339012,0.40281422
2/28/2014,0.401602078,0.404437147,1,0.99375,0.399522051,0.402232335
3/3/2014,0.399863139,0.404109566,1,0.99375,0.398765996,0.401915241
3/4/2014,0.421703854,0.405806102,1,1,0.418874847,0.403513416
3/5/2014,0.443811933,0.406576699,1,1,0.440152801,0.404204316
3/6/2014,0.448296961,0.407883731,1,1,0.44433032,0.40539895
3/7/2014,0.415086207,0.408195333,1,1,0.412808308,0.405770865
3/10/2014,0.41406584,0.409244394,1,1,0.411802575,0.406796768
3/11/2014,0.439716312,0.410982013,1,1,0.437092834,0.40845379
3/12/2014,0.423100807,0.411675546,1,1,0.420582121,0.40909395
3/13/2014,0.444021969,0.413805911,1,1,0.441899915,0.411224438
3/14/2014,0.386062718,0.414463581,1,1,0.385205862,0.412025016
3/17/2014,0.419629551,0.416976797,1,1,0.418391295,0.414614712
3/18/2014,0.434474377,0.417763849,1,1,0.431827432,0.415419104
3/19/2014,0.421031345,0.418312415,1,1,0.420210612,0.416055414
3/20/2014,0.411814886,0.418864089,1,1,0.410935498,0.416705495
3/21/2014,0.397991785,0.419720752,1,1,0.39730409,0.417616164
3/24/2014,0.409976944,0.420270412,1,1,0.408985933,0.418189747
3/25/2014,0.442453749,0.421312328,1,1,0.440273705,0.41925023
3/26/2014,0.429714955,0.421516285,1,1,0.428039945,0.419517258
3/27/2014,0.430558574,0.421748899,1,1,0.427947598,0.419747687
3/28/2014,0.412218942,0.422279742,1,1,0.410880947,0.420315632
3/31/2014,0.416596815,0.423116426,1,1,0.4147572,0.421115192
4/1/2014,0.438394838,0.423950975,1,1,0.43554925,0.421948912
4/2/2014,0.445126783,0.424016718,1,1,0.443141153,0.42209833
4/3/2014,0.424467865,0.422825263,1,1,0.421959319,0.42097978
4/4/2014,0.421269769,0.423134441,1,1,0.419806985,0.421329713
4/7/2014,0.410079929,0.422935146,1,1,0.4083723,0.4211582
4/8/2014,0.432309911,0.422564826,1,1,0.43007861,0.420807488
4/9/2014,0.409368192,0.421878195,1,1,0.407690627,0.420162914
4/10/2014,0.425513514,0.420952772,1,1,0.422893136,0.419212575
4/11/2014,0.372161172,0.420257695,1,1,0.371393643,0.418521964
4/14/2014,0.410092552,0.419780845,1,1,0.408920291,0.418048414
4/15/2014,0.43401222,0.419757737,1,1,0.431813535,0.418047719
4/16/2014,0.429568528,0.420184596,1,1,0.427874417,0.418430909
4/21/2014,0.385842255,0.418885964,1,1,0.384632224,0.417115745
4/22/2014,0.410360178,0.419504384,1,1,0.408444986,0.41767279
4/23/2014,0.433279418,0.420669508,1,1,0.430284553,0.418737721
4/24/2014,0.433103736,0.420202007,1,1,0.429651407,0.418206606
4/25/2014,0.418041568,0.419618338,1,1,0.416791926,0.417644205
4/28/2014,0.417446116,0.418962715,1,1,0.415902141,0.417041933
4/29/2014,0.433420366,0.420022786,1,1,0.43125,0.418060385
4/30/2014,0.45139169,0.42176253,0.966666667,0.998333333,0.44825487,0.419735269
5/1/2014,0.393578806,0.419521728,1,0.998333333,0.390431054,0.417479359
5/2/2014,0.39566976,0.417048877,1,0.998333333,0.394372914,0.415040947
5/5/2014,0.389802632,0.415315615,1,0.998333333,0.388509536,0.413368458
5/6/2014,0.425032038,0.415503729,1,0.998333333,0.420701528,0.413413185
5/7/2014,0.414301192,0.415714792,1,0.998333333,0.412135711,0.413601355
5/8/2014,0.422128556,0.415205724,1,0.998333333,0.420295983,0.413112224
5/9/2014,0.393917625,0.414433196,1,0.998333333,0.393045564,0.412379971
5/12/2014,0.409836066,0.413649324,1,0.998333333,0.408657048,0.411668167
5/13/2014,0.432978945,0.416690212,1,0.998333333,0.429530201,0.414574994
5/14/2014,0.438007918,0.418085981,1,0.998333333,0.435419719,0.415899966
5/15/2014,0.414493373,0.417110038,1,0.998333333,0.411726804,0.414895629
5/16/2014,0.395954429,0.415429333,1,0.998333333,0.394546726,0.413229245
5/19/2014,0.41301627,0.416788034,1,0.998333333,0.411420205,0.414568644
5/20/2014,0.44245419,0.418392735,1,0.998333333,0.440380244,0.416165407
5/21/2014,0.428512652,0.418154396,1,0.998333333,0.426151622,0.41595876
5/22/2014,0.430772349,0.418037827,1,0.998333333,0.429036194,0.415927999
5/27/2014,0.431227471,0.418697122,1,0.998333333,0.42916984,0.416546895
5/28/2014,0.42471276,0.419060454,1,0.998333333,0.422501012,0.416876839
5/29/2014,0.413486005,0.418063736,1,0.998333333,0.41136412,0.415882545
5/30/2014,0.423377721,0.416663038,1,1,0.421911422,0.414565372
6/2/2014,0.389776358,0.416472915,1,1,0.388995521,0.414493596
6/3/2014,0.442044779,0.418791666,1,1,0.438484546,0.416699177
6/4/2014,0.433520017,0.420977536,1,1,0.431041667,0.418825784
6/5/2014,0.430114226,0.421231645,1,1,0.428333333,0.419207374
6/6/2014,0.384580083,0.41974559,1,1,0.38273878,0.417737528
6/9/2014,0.397903373,0.41853433,1,1,0.395976223,0.41652154
6/10/2014,0.433708317,0.420523865,1,1,0.431079717,0.418423247
6/11/2014,0.428423237,0.421453224,1,1,0.426280716,0.419304431
6/12/2014,0.421009438,0.420854748,1,1,0.418743563,0.418765099
6/13/2014,0.400235018,0.418966103,1,1,0.399388091,0.416963517
6/16/2014,0.393182805,0.417900575,0.9,0.995,0.39208007,0.415981181
6/17/2014,0.424173554,0.419311531,1,0.995,0.421424123,0.41732505
6/18/2014,0.428802262,0.420100831,1,0.995,0.425786802,0.41804338
6/19/2014,0.423948887,0.419175566,1,0.995,0.42156457,0.417102597
6/20/2014,0.373127655,0.416406316,1,0.995,0.371300448,0.414360038
6/23/2014,0.411078717,0.415421634,1,0.995,0.410046729,0.413410565
6/24/2014,0.426273458,0.415173933,1,0.995,0.424289008,0.413166523
6/25/2014,0.438219493,0.41584927,1,0.995,0.436489607,0.413865953
6/26/2014,0.420359281,0.416192934,1,0.995,0.4192,0.414257747
6/27/2014,0.405235602,0.415285828,1,0.995,0.40373714,0.413349033
6/30/2014,0.415746873,0.416584354,1,0.995,0.41315595,0.414557054
7/1/2014,0.435559737,0.416260102,1,0.995,0.433748584,0.414320256
7/2/2014,0.400080906,0.414588146,1,0.995,0.397644192,0.412650382
7/7/2014,0.412381736,0.413701522,1,0.995,0.409954564,0.411731444
7/8/2014,0.420677362,0.415506386,1,0.995,0.418026263,0.413495818
7/9/2014,0.413279678,0.416275201,1,0.995,0.41055185,0.414224599
7/10/2014,0.399435886,0.414561579,1,0.995,0.397737163,0.412557472
7/11/2014,0.359798073,0.411130321,1,0.995,0.358473212,0.409167097
7/14/2014,0.378838174,0.409021758,1,0.995,0.377546778,0.407107257
7/15/2014,0.421215043,0.410070759,1,0.995,0.418748789,0.408075292
7/16/2014,0.417669099,0.411295074,1,1,0.415710328,0.409256805
7/17/2014,0.416613824,0.410917087,1,1,0.413888299,0.408880014
7/18/2014,0.37832916,0.408393432,1,1,0.376199178,0.406400633
7/21/2014,0.401861252,0.40728905,1,1,0.401101228,0.405377466
7/22/2014,0.412385504,0.409251943,1,1,0.409918016,0.407308344
7/23/2014,0.412440191,0.409320017,1,1,0.409955795,0.407303797
7/24/2014,0.397820724,0.40789738,1,1,0.395708686,0.405874781
7/25/2014,0.389008879,0.405436849,1,1,0.387539091,0.403427255
7/28/2014,0.410403481,0.404939059,1,1,0.409117939,0.402923152
7/29/2014,0.434478852,0.406401222,1,1,0.433087261,0.404390658
7/30/2014,0.410198648,0.40612381,1,1,0.408016444,0.404133683
7/31/2014,0.448193728,0.40675551,1,1,0.447096261,0.404801067
8/1/2014,0.375598086,0.405531369,1,1,0.374100719,0.403623893
8/4/2014,0.387629739,0.404293769,1,1,0.386460102,0.40244917
8/5/2014,0.414942053,0.404007004,1,1,0.412021631,0.402148938
8/6/2014,0.427510827,0.404718561,1,1,0.423707702,0.402806731
8/7/2014,0.432917811,0.406392657,0.962962963,0.998148148,0.429876753,0.404413711
8/8/2014,0.396652111,0.408235359,1,0.998148148,0.395184825,0.406249291
8/11/2014,0.388852884,0.408736095,0.916666667,0.993981481,0.387481048,0.406746005
8/12/2014,0.412796698,0.408315178,0.964285714,0.992195767,0.409591032,0.406288117
8/13/2014,0.421151832,0.408489314,1,0.992195767,0.418594867,0.406432344
8/14/2014,0.422809173,0.408799082,1,0.992195767,0.421031013,0.406789479
8/15/2014,0.349784379,0.407371843,1,0.992195767,0.349160671,0.405437554
8/18/2014,0.376710841,0.406114322,1,0.992195767,0.375897324,0.404177359
8/19/2014,0.408639934,0.405927044,1,0.992195767,0.405938538,0.403978385
8/20/2014,0.421502749,0.406380171,1,0.992195767,0.419493257,0.404455258
8/21/2014,0.399957383,0.406487004,1,0.992195767,0.397131235,0.404526386
8/22/2014,0.37200651,0.405636886,1,0.992195767,0.370836245,0.403691243
8/25/2014,0.395235056,0.404878465,1,0.992195767,0.393816631,0.402926178
8/26/2014,0.422975019,0.404303273,1,0.992195767,0.420892688,0.402316449
8/27/2014,0.426612903,0.405123986,1,0.992195767,0.424058323,0.403118543
8/28/2014,0.381441095,0.401786354,1,0.992195767,0.379716981,0.399749579
8/29/2014,0.342498665,0.400131383,1,0.992195767,0.341267719,0.398107929
9/2/2014,0.417652027,0.401632498,1,0.992195767,0.416296296,0.399599739
9/3/2014,0.437235543,0.402747172,1,0.992195767,0.433927848,0.40069505
9/4/2014,0.434238812,0.403083571,1,0.992195767,0.432130247,0.401116177
9/5/2014,0.394116326,0.401143497,1,0.994047619,0.392342342,0.399239457
9/8/2014,0.407596011,0.401690692,1,0.994047619,0.406210123,0.399790721
9/9/2014,0.419335347,0.403214815,1,0.998214286,0.417928528,0.401313095
9/10/2014,0.421622726,0.403656117,1,1,0.419725241,0.401819806
9/11/2014,0.409450458,0.403071048,1,1,0.407724426,0.401276284
9/12/2014,0.405469937,0.402204086,1,1,0.403787549,0.400414111
9/15/2014,0.40770912,0.405100323,1,1,0.406293567,0.403270755
9/16/2014,0.434289013,0.407979232,1,1,0.43254198,0.406102988
9/17/2014,0.419244677,0.408509469,1,1,0.416901977,0.40665116
9/18/2014,0.441741114,0.409521387,0.944444444,0.997222222,0.440015258,0.40767726
9/19/2014,0.395538869,0.409300461,1,0.997222222,0.39433503,0.40753745
9/22/2014,0.398440624,0.410622167,1,0.997222222,0.397476972,0.408869486
9/23/2014,0.440434542,0.412882141,1,0.997222222,0.438262477,0.411091779
9/24/2014,0.428625664,0.413164674,1,0.997222222,0.426229508,0.41135862
9/25/2014,0.427698185,0.413218938,1,0.997222222,0.425613497,0.411436378
9/26/2014,0.383818342,0.4133378,1,0.997222222,0.381226478,0.411511853
9/29/2014,0.410806352,0.416753184,1,0.997222222,0.40910031,0.414903483
9/30/2014,0.451434879,0.418442327,1,0.997222222,0.448798521,0.416528594
10/1/2014,0.440850103,0.418623055,1,0.997222222,0.439373939,0.416800899
10/2/2014,0.442152635,0.419018746,1,0.997222222,0.440158073,0.41720229
10/3/2014,0.397419628,0.419183911,1,0.997222222,0.395886344,0.41737949
10/6/2014,0.408225284,0.419215375,1,0.997222222,0.407505071,0.417444237
10/7/2014,0.442507346,0.420373975,1,0.997222222,0.44086444,0.418591033
10/8/2014,0.418941274,0.420239902,1,0.997222222,0.417254251,0.418467483
10/9/2014,0.413463536,0.420440556,1,0.997222222,0.411629846,0.418662754
10/10/2014,0.39145417,0.419739768,1,0.997222222,0.390052959,0.417976025
10/14/2014,0.442006833,0.421454653,1,0.997222222,0.44140414,0.419731554
10/15/2014,0.396937086,0.419587057,1,0.997222222,0.394052818,0.417807096
10/16/2014,0.417428397,0.419496243,1,0.997222222,0.415171289,0.417720561
